,EventTemplate,Occurrences
169,Template: `Warning: we failed to resolve data source name {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {,1
170,Warning: we failed to resolve data source name {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn} {dn},1
171,Warning: we failed to resolve data source name {dn} dn{num},1
172,Warning: we failed to resolve trusted host name {hostname1} {hostname2},1
173,Registered protocol family {protocol_family},1
174,{}succeeded{},2
175,Server listening on :: port {port}.,1
176,error: Bind to port {port} on {ip_address} failed: {error_message}.,1
177,Cannot open file {file_path} for writing ({error_message}),1
178,Changing permissions on special file {file_path},1
179,Reading included configuration file: {file_path} [file={file_name}] [line={line_number}],4
180,Reading included configuration file: {file} [file={file}] [line={line}],13
181,Started working: {number} available service,1
182,removing {service},6
183,removing {variable},6
184,removing {program},2
185,removing {package},1
186,removing printer,1
187,xinetd Version {version} started with {options} options compiled in.,1
188,"{:msgid} from=root, size={:size}, class={:class}, nrcpts={:nrcpts}, msgid={:msgid}, relay={:relay}",3
189,"{:msgid}: from={:from}, size={:size}, class={:class}, nrcpts={:nrcpts}, msgid={:msgid}, relay={:relay}",1
190,"jA9JBXVI027337: to={to}, ctladdr={ctladdr} ({ctladdr_count}/{ctladdr_total}), delay={delay}, xdelay={xdelay}, mailer={mailer}, pri={pri}, relay=[{relay_ip}] [{relay_hostname}], dsn={dsn}, stat={stat}",1
191,"Device: {device}, Temperature changed {old_temp} Celsius to {new_temp} Celsius since last report",1
