,EventTemplate,Occurrences
58,"onTouchEvent::1, x={x}, y={y}",1
59,cancelPeek: false,20
60,"flingToHeight: vel={vel}, expand={expand}, target={target}, collapseSpeedUpFactor={collapseSpeedUpFactor}, expandBecauseOfFalsing={expandBecauseOfFalsing}",2
61,onTrackingStopped: true,1
62,onExpandingFinished,2
63,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system 2227:com.android.systemui/u0a37 pkg com.android.systemui,2
64,logNotificationVisibilityChanges runInThread start,6
65,onNotificationVisibilityChanged called,6
66,logNotificationVisibilityChanges runInThread over,6
67,isSimPinSecure mSimDatas is null or empty,1
68,registerCallback not in UI.,3
69,android.util.AndroidRuntimeException: Must execute in UI,3
70,*** register callback for com.android.systemui.statusbar.policy.KeyguardMonitor@712d093,1
71,*** unregister callback for null,1
72,[PhoneIntfMgr] getDataEnabled: subId={subId} phoneId={phoneId},1
73,[PhoneIntfMgr] getDataEnabled: subId={subId} retVal={retVal},1
74,"onInterceptTouchEvent MotionEvent { action={action}, actionButton={actionButton}, id[0]={id[0]}, x[0]={x[0]}, y[0]={y[0]}, toolType[0]={toolType[0]}, buttonState={buttonState}, metaState={metaState}, flags={flags}, edgeFlags={edgeFlags}, pointerCount={pointerCount}, historySize={historySize}, eventTime={eventTime}, downTime={downTime}, deviceId={deviceId}, source={source} }, mBlockTouches={mBlockTouches}",4
75,playSoundEffect   effectType: {effectType},10
76,"animateCollapsePanels:flags={flags}, force={force}, delayed={delayed}, mExpandedVisible={mExpandedVisible}",8
77,START u0 {act={act} flg={flg} cmp={cmp} (has extras)} from uid {uid} on display {display},1
78,"ActivityRecord info: ActivityInfo{${activityInfo}}, euid: ${euid}",3
79,onNotificationClick called,2
80,"cancelNotification,index:{index}",3
81,"cancelNotification,cancelNotificationLocked,callingUid = {callingUid},callingPid = {callingPid}",2
82,"cancelNotificationLocked called,tell the app,reason = 1",1
83,cancelNotificationLocked:0|{packageName}|{id}|null|{tag},2
84,"cancelNotificationLocked,remove ={packageName}",2
85,applyOptionsLocked: Unknown animationType={animationType},2
86,"Taking screenshot from Surface with crop:[{crop}], width:[{width}], height:[{height}], minLayer:[{minLayer}], maxLayer:[{maxLayer}], inRotation:[{inRotation}], rot:[{rot}]",4
87,removeNotification:{int}|{string}|{int}|{null}|{int},2
88,"updateNotificationShade: total={total}, active={active}",13
89,The change in focus caused us to need to do a layout begin,6
90,The change in focus caused us to need to do a layout end,6
91,setLightsOn(true),181
92,removeNotificationChildren,12
93,"Skipping, withExcluded: {withExcluded}, tr.intent:{intent}",63
94,"getRecentTasks: num={num},flags={flags},totalTasks={totalTasks}",14
95,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},8
96,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121",2
97,"cancelNotification,index:-1",20
98,"cancelNotificationWithTag pid {pid},uid = {uid},tag = {tag},pkg ={pkg},id ={id}",7
99,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =122",2
100,makeExpandedInvisible: mExpandedVisible={mExpandedVisible},4
101,closeQs,12
102,instantCollapse,9
103,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,3
104,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,31
105,release:lock=...,5
106,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =135",2
107,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =140",2
108,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =144",2
109,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =193",2
110,*** unregister callback for {callback},1
111,getTasks: caller 10113 does not hold REAL_GET_TASKS; limiting output,1
112,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,32
113,isMusicActive...,12
114,"Start dump, calling from : pid={pid}, uid={uid}",1
115,setWiredDeviceConnectionState  type: -2147483632  state: 0,1
116,setWiredDeviceConnectionState  type: {type}  state: {state},1
117,"ActivityManagerService,attachApplication,callingPid = {callingPid}",3
118,isBluetoothA2dpOn...,1
119,isBluetoothScoOn...,1
120,getLastAudibleStreamVolume  treamType: 0,1
121,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,18
122,getLastAudibleStreamVolume  treamType: 1,1
123,getLastAudibleStreamVolume  treamType: {streamType},1
124,getDevicesForStream  streamType: 3,2
125,getLastAudibleStreamVolume  treamType: 3,1
126,getLastAudibleStreamVolume  treamType: 4,1
127,getLastAudibleStreamVolume  treamType: 5,1
128,getLastAudibleStreamVolume  treamType: 6,1
129,getLastAudibleStreamVolume  treamType: 7,1
130,getLastAudibleStreamVolume  treamType: 8,1
131,cleanUpApplicationRecord -- 12025,1
132,"cleanUpApplicationRecordLocked, pid: {pid}, restart: {restart}",6
133,"cleanUpApplicationRecordLocked, reset pid: {pid}, euid: {euid}",6
134,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,6
135,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount={mWifiDisplayScanRequestCount},6
136,getMode...,1
137,setSpeakerphoneOn  on: {on},1
138,setSpeakerphoneOn on:{on},1
139,"sending alarm Alarm{${placeholder} type ${placeholder} when ${placeholder} PendingIntent{${placeholder}: PendingIntentRecord{${placeholder} android broadcastIntent}}},repeatInterval = ${placeholder},listenerTag =${placeholder}",2
140,Received TIME_TICK alarm; rescheduling,3
141,scheduleTimeTickEvent triggerAtTime = {triggerAtTime},3
142,received broadcast android.intent.action.TIME_TICK,3
143,handleTimeUpdate,3
144,Destroying surface Surface(name=PopupWindow:d76a91d) called by com.android.server.wm.WindowStateAnimator.destroySurface:{num} com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:{num} com.android.server.wm.WindowState.removeLocked:{num} com.android.server.wm.WindowManagerService.removeWindowInnerLocked:{num} com.android.server.wm.WindowManagerService.removeWindowInnerLocked:{num} com.android.server.wm.WindowManagerService.removeWindowLocked:{num} com.android.server.wm.WindowManagerService.re,2
145,"sending alarm Alarm{${var1} type ${var2} when ${var3} PendingIntent{${var4}: PendingIntentRecord{${var5} ${var6}}},repeatInterval = ${var7},listenerTag =${var8}}",2
146,Killing 23484:com.android.calendar/u0a13 (adj 906): empty for 1810s,1
147,cleanUpApplicationRecord -- {pid},2
148,cleanUpApplicationRecord -- 23484,1
149,cleanUpApplicationRecord -- 5769,1
150,"sending alarm Alarm{${var1} type ${var2} when ${var3} PendingIntent{${var4}: PendingIntentRecord{${var5} android broadcastIntent}}},repeatInterval = ${var6},listenerTag =${var7}",1
151,remove(PendingIntent{${placeholder}: PendingIntentRecord{${placeholder} ${placeholder} ${placeholder}}}) changed bounds; rebatching,1
152,Unable to start service Intent { act=com.tencent.android.tpush.action.keepalive cmp=com.qqgame.hlddz/com.tencent.android.tpush.service.XGPushService } U=0: not found,1
153,unregisterAudioFocusListener...,1
154,abandonAudioFocus,1
155,"[HSM] stayAwake false uid: {uid}, pid: {pid}",1
156,Pid:{pid} MediaPlayer destructor,1
157,Process com.tencent.mobileqq:qzone (pid 12236) has died,1
158,Scheduling restart of crashed service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService in 1000ms,1
159,"new Process app=ProcessRecord{${processRecord} ${processName}}, name: ${packageName}, euid: ${euid}",1
160,Start proc 13003:com.tencent.mobileqq:qzone/u0a111 for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService,1
161,"ActivityManagerService,attachApplication,callingPid = 13003",1
162,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerSe,3
163,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,7
164,cleanUpApplicationRecord -- {number},1
165,enqueueNotificationInternal: pkg={pkg} id={id} notification={notification},2
166,enqueueNotificationInternal: n.getKey = 0|com.tencent.mobileqq|121|null|10111,1
167,getRingerMode...,3
168,addNotification key={key}|{packageName}|{id}|{tag}|{flags},1
169,mHeadsUpExistenceChangedRunnable,4
170,Marking notification as seen 0|com.tencent.mobileqq|121|null|10111,1
171,onNotificationExpansionChanged called,2
172,START u0 {act={act} cat=[{cat}] flg={flg} cmp={cmp} bnds=[{bnds}]} from uid {uid} on display {display},1
173,"ActivityRecord info: ActivityInfo{f{variable} com.example.android.notepad.NotePadActivity}, euid: {variable}",1
174,"Application requested orientation -1, got rotation 0 which has compatible metrics",1
175,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},4
176,"ACTIVITY check resid: com.example.android.notepad, size={size}",2
177,getTasks: caller 10020 does not hold REAL_GET_TASKS; limiting output,4
178,Destroying surface Surface(name={name}) called by {calledBy},2
179,START u0 {act={act} cat={cat} flg={flg} cmp={cmp} bnds={bnds}} from uid {uid} on display {display},1
180,"cancelNotificationLocked called,tell the app,reason = 8",1
181,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =129",1
182,shouldBlockLocation  ret:{ret},2
183,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,3
184,shouldBlockLocation  ret:true,2
185,getCellLocation is blocked by permission manager uid:{uid} pid:{pid},1
186,isWiredHeadsetOn...,1
187,"setDataSource(166, 0, 576460752303423487)",1
188,getStreamVolume  treamType: 5,1
189,"updateIsPoweredLocked: wasPowered={wasPowered}, mIsPowered={mIsPowered}, oldPlugType={oldPlugType}, mPlugType={mPlugType}, mBatteryLevel={mBatteryLevel}",1
190,received broadcast android.intent.action.BATTERY_CHANGED,1
191,ACTION_BATTERY_CHANGED AMP: {amp}; Volt: {volt},1
192,updateChargingLocked: charging=false,1
193,"onReceive, action:android.intent.action.BATTERY_CHANGED",1
194,ACTION_BATTERY_CHANGED pluggedType: {pluggedType},1
195,ApStaDisabledState what={what},1
196,DefaultState what=155652,1
197,battery changed pluggedType: 0,1
198,RefreshBatteryInfo isBatteryLow: 23,2
199,ChargingSpeed  Wattage: -1 ST: {ST} --> {newST},1
200,handleBatteryUpdate,1
201,getRunningAppProcesses: caller 10112 does not hold REAL_GET_TASKS; limiting output,1
202,enqueueNotificationInternal: n.getKey = {key}|{packageName}|{id}|{tag}|{userId},1
203,addNotification key=0|com.tencent.mm|4097|null|10112,1
204,Marking notification as seen 0|com.tencent.mm|4097|null|10112,1
205,START u0 {flg={flg} cmp={cmp} (has extras)} from uid {uid} on display {display},1
206,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras) },1
207,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI},2
