,EventTemplate,Occurrences
98,Transparent bridge - <*>,1
99,Using ACPI for IRQ routing,1
100,Using MMCONFIG at <*>,1
101,Using configuration type <*>,1
102,Compressed image found at block <*>,1
103,<*> at runtime.,1
104,Initializing.,1
105,Registering netfilter hooks,1
106,Starting in <*> mode,1
107,Unregistering <*> hooks,1
108,<*> configured (established <*> bind <*>),1
109,Direct-Access ANSI SCSI revision: <*>,1
110,Processor ANSI SCSI revision: <*>,1
111,<*> quotas <*>,1
112,<*> <*> (<*> filesystem).,1
113,MegaRAID Model: <*> <*> <*> Rev: <*>,1
114,<*> Model: <*> <*> BP Rev: <*>,1
115,initialized,1
116,initializing netlink socket (<*>),1
117,passed.,1
118,<*> (YYYY-MM-DD) initialised: <*>@<*>,1
119,allocating divert_blk for <*>,1
120,allocating <*> for <*>,1
121,not allocating divert_blk for non-<*> device <*>,1
122,<*>:USB HID core driver,1
123,eth0: e1000_watchdog: NIC Link is Up <*> Mbps <*>,1
124,no <*> controllers found,1
125,<*> not detected,1
126,Assuming <*> system bus speed for PIO modes; override with idebus=<*>,1
127,Unknown cmd fd(<*>) cmd(<*>)<*> arg(<*>) on <*>,1
128,Installing public key data,1
129,"<*> driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>",1
130,<*>-rh1 (Release Date: <*> <*> <*> <*>),1
131,<*> (Release Date: <*>),1
132,fw version:[<*>] bios version:[<*>],1
133,probe new device <*>: bus <*>:slot <*>:func <*>,1
134,<*> device common for all <*>,1
135,<*> (<*>),1
136,Starting <*>: <*>,1
137,Version <*> Starting,1
138,<*> driver,1
139,scanning scsi channel <*> [Phy <*>] for non-raid devices,1
140,scanning scsi channel <*> [<*>] for logical drives,1
141,asking for cache data failed,1
142,assuming drive cache: <*>,1
143,<*> <*> <*> <*>,1
144,Registering <*> module capability,1
145,<*> port at <*> irq <*>,1
146,<*> <*> port at <*> irq <*>,1
147,<*> version <*> starting,1
148,Detected <*> MHz processor.,1
149,Using <*> MHz HPET timer.,1
150,Using HPET based timekeeping.,1
151,Creating Topspin <*> entries:,1
152,probe of <*> failed with error <*>,1
153,Mounting NFS filesystems: <*>,1
154,Mounting <*>: failed,1
155,Warning: we failed to resolve trusted host name <*>,1
156,not allocating divert_blk for non-ethernet device <*>,1
157,<*> listening on <*> port <*>.,1
158,error: Bind to port <*> on <*> failed: <*>,1
159,Cannot open file <*> for writing (<*>),1
160,Changing permissions on special file <*>,1
161,Started working: <*> available service,1
162,<*> Version <*> started with <*> options compiled in.,1
163,"jA9JBVPb007417: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>",1
164,"jA9JBVPb007417: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>",1
165,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>@<*>",1
166,"jA9JBWxH019649: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>",1
167,"jA9JBWEr014256: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>",1
168,"jA9JBWEr014256: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>",1
169,"jA9JBXgf022479: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>",1
170,"jA9JBXgf022479: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>",1
171,"jA9JBXVI027337: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>",1
172,"jA9JBXVI027337: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>",1
173,Local disconnected: Connection closed.,1
174,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report",1
