,EventTemplate,Occurrences
50,{ip_address}:{port} error : Could not connect to proxy {proxy_server} - Could not resolve {proxy_server} error {error_code},4
51,{host} error : Could not connect to proxy {proxy_server} - Could not resolve {proxy_server} error {code},1
52,{host}:{port} error : Could not connect to proxy {proxy_server} - Could not resolve {proxy_server} error {error_code},13
53,{host}:{port} error : Could not connect to proxy {proxy_server} - Could not resolve {proxy_server} error {code},1
54,{host}:443 error : Could not connect to proxy {proxy_server} - Could not resolve {proxy_server} error {code},1
55,"{host}:{port} error : Could not connect through proxy {proxy_server} - Proxy server cannot establish a connection with the target, status code {code}",2
56,csdnimg.cn:80 error : A connection request was canceled before the completion.,2
57,"{host}:443 close, {sent_bytes} bytes sent, {received_bytes} bytes received, lifetime {lifetime}",2
58,"{host}:{port} {action}, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
59,"{host}:{port} {status}, {bytes_sent} bytes sent, {bytes_received} bytes ({size_received}) received, lifetime {lifetime}",1
60,"{host}:{port} {status}, {sent_bytes} bytes sent, {received_bytes} bytes received, lifetime {lifetime}",2
61,"{host}:443 error : Could not connect through proxy {proxy_server} - Proxy server cannot establish a connection with the target, status code {code}",2
62,"{host}:443 close, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime {lifetime}",1
63,{ip_address}:{port} open through proxy {host}:{proxy_port} {protocol},2
64,"{ip_address}:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes received, lifetime <{lifetime} sec>",1
65,{host}:443 error : A connection request was canceled before the completion.,1
66,"{host}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes ({size_received}) received, lifetime <{lifetime}> sec",1
67,{host}:443 error : Could not connect to proxy {proxy_server} - connection attempt failed with error {error_code},9
68,{host}:{port} error : Could not connect to proxy {proxy_server} - connection attempt failed with error {error_code},16
69,{host} error : Could not connect to proxy {proxy_server} - connection attempt failed with error {error_code},1
70,"{host}:{port} {status}, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
71,"{host}:443 close, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
72,{host}:80 open through proxy {proxy_server}:5070 HTTPS,1
